,sample1,sample2,Heterogeneous.Selection,Homogeneous.Selection,Dispersal.Limitation,Homogenizing.Dispersal,Drift.and.Others
11057,C1-40-normal,CXD_0807_FDSW210423167-1r,0,0.146244872,0,0.232602674,0.621152455
11058,C3-40-normal,CXD_0807_FDSW210423167-1r,0,0.240694882,0,0,0.759305118
11059,C5-40-normal,CXD_0807_FDSW210423167-1r,0,0.138331749,0,0.079103024,0.782565227
11060,A1-60-normal,CXD_0807_FDSW210423167-1r,0.178543528,0.186215538,0,0.072597368,0.562643566
11061,A3-60-normal,CXD_0807_FDSW210423167-1r,0.184315296,0.116546934,0,0.068113684,0.631024086
11062,A5-60-normal,CXD_0807_FDSW210423167-1r,0.187164333,0.188845459,0,0.078603025,0.545387183
11063,B1-60-normal,CXD_0807_FDSW210423167-1r,0,0.11660181,0,0.076975859,0.806422331
11064,B3-60-normal,CXD_0807_FDSW210423167-1r,0.19120732,0.184897467,0,0,0.623895213
11065,B5-60-normal,CXD_0807_FDSW210423167-1r,0,0.135800983,0,0.143777118,0.7204219
11066,C1-60-normal,CXD_0807_FDSW210423167-1r,0.18176714,0.183018805,0,0,0.635214055
11067,C3-60-normal,CXD_0807_FDSW210423167-1r,0.186509043,0.174023304,0,0.073974881,0.565492771
11068,C5-60-normal,CXD_0807_FDSW210423167-1r,0,0.147049404,0,0.240376461,0.612574135
11069,A1-80-normal,CXD_0807_FDSW210423167-1r,0.188623663,0.180796628,0,0,0.630579709
11070,A3-80-normal,CXD_0807_FDSW210423167-1r,0.186923156,0.175722635,0,0.075036128,0.562318081
11071,A5-80-normal,CXD_0807_FDSW210423167-1r,0.185807687,0.187132965,0,0.071015936,0.556043412
11072,B1-80-normal,CXD_0807_FDSW210423167-1r,0,0.015487106,0,0,0.984512894
11073,B3-80-normal,CXD_0807_FDSW210423167-1r,0.194830619,0.169330036,0,0.068021802,0.567817544
11074,B5-80-normal,CXD_0807_FDSW210423167-1r,0.174093822,0.114164263,0,0.07129457,0.640447344
11075,C1-80-normal,CXD_0807_FDSW210423167-1r,0.173597639,0.202750093,0,0,0.623652269
11076,C3-80-normal,CXD_0807_FDSW210423167-1r,0.192980386,0.186964915,0,0.074595787,0.545458911
11077,C5-80-normal,CXD_0807_FDSW210423167-1r,0.172419951,0.17289635,0,0.070156158,0.584527541
11078,A1-100-normal,CXD_0807_FDSW210423167-1r,0.296823999,0.185696138,0,0.056738345,0.460741518
11079,A3-100-normal,CXD_0807_FDSW210423167-1r,0.281145077,0.06894061,0,0,0.649914313
11080,A5-100-normal,CXD_0807_FDSW210423167-1r,0,0.143423024,0,0.087766264,0.768810712
11081,B1-100-normal,CXD_0807_FDSW210423167-1r,0.166701917,0,0,0.081254856,0.752043226
11082,B3-100-normal,CXD_0807_FDSW210423167-1r,0.129211224,0.028222921,0,0,0.842565855
11083,B5-100-normal,CXD_0807_FDSW210423167-1r,0.176082326,0.121660019,0,0.062850993,0.639406662
11084,C1-100-normal,CXD_0807_FDSW210423167-1r,0,0.153214342,0,0,0.846785658
11085,C3-100-normal,CXD_0807_FDSW210423167-1r,0,0.191392256,0,0,0.808607744
11086,C5-100-normal,CXD_0807_FDSW210423167-1r,0.178122512,0.115389808,0,0,0.70648768
11087,CXD_1003_FDSW210423175-1r,CXD_1001_FDSW210423173-1r,0.259665432,0,0.294115199,0.195500321,0.250719048
11088,CXD_1004_FDSW210423176-1r,CXD_1001_FDSW210423173-1r,0.388506349,0.087136706,0.271852852,0,0.252504094
11089,CXD_1007_FDSW210423179-1r,CXD_1001_FDSW210423173-1r,0,0.205193678,0.272992903,0.106832772,0.414980646
11090,CXD_1009_FDSW210423181-1r,CXD_1001_FDSW210423173-1r,0,0.120509191,0.295846536,0.197760363,0.38588391
11091,CXD_1015_FDSW210423187-1r,CXD_1001_FDSW210423173-1r,0,0,0.282874006,0.11542903,0.601696964
11092,CXD_1201_FDSW210423188-1r,CXD_1001_FDSW210423173-1r,0.059923307,0.031722209,0,0.125167526,0.783186958
11093,CXD_1202_FDSW210423189-1r,CXD_1001_FDSW210423173-1r,0,0,0,0.079222524,0.920777476
11094,CXD_1203_FDSW210423190-1r,CXD_1001_FDSW210423173-1r,0,0,0.277810877,0,0.722189123
11095,CXD_1213_FDSW210423200-1r,CXD_1001_FDSW210423173-1r,0,0,0.272139183,0.107438711,0.620422106
11096,CXD_1214_FDSW210423201-1r,CXD_1001_FDSW210423173-1r,0,0,0.285400668,0.112432374,0.602166959
11097,CXD_1215_FDSW210423202-1r,CXD_1001_FDSW210423173-1r,0.063986439,0.054375026,0,0.195518235,0.686120301
11098,CXD_0204_FDSW210423206-1r,CXD_1001_FDSW210423173-1r,0.070733449,0.04771194,0,0,0.88155461
11099,CXD_0209_FDSW210423211-1r,CXD_1001_FDSW210423173-1r,0,0.113305294,0.306653828,0.067898105,0.512142772
11100,CXD_0210_FDSW210423212-1r,CXD_1001_FDSW210423173-1r,0.255063681,0.06479563,0.278248771,0.062084453,0.339807464
11101,CXD_0213_FDSW210423215-1r,CXD_1001_FDSW210423173-1r,0.509058979,0.070281325,0.158165656,0,0.26249404
11102,CXD_0214_FDSW210423216-1r,CXD_1001_FDSW210423173-1r,0.490703348,0.055077207,0.206494451,0,0.247724994
11103,CXD_0215_FDSW210423217-1r,CXD_1001_FDSW210423173-1r,0,0.053602568,0.402785611,0.15379747,0.389814351
11104,CXD_1401_FDSW210423218-1r,CXD_1001_FDSW210423173-1r,0.216196467,0.045695157,0.265216592,0,0.472891784
11105,CXD_1402_FDSW210423219-1r,CXD_1001_FDSW210423173-1r,0.430747453,0.031122428,0.246090715,0.053611849,0.238427556
11106,CXD_1408_FDSW210423225-1r,CXD_1001_FDSW210423173-1r,0.180881777,0.093479904,0.267812402,0,0.457825916
11107,CXD_1412_FDSW210423229-1r,CXD_1001_FDSW210423173-1r,0.144312979,0.15307979,0.295439685,0,0.407167547
11108,CXD_1414_FDSW210423231-1r,CXD_1001_FDSW210423173-1r,0,0,0.275552574,0,0.724447426
11109,CXD_1415_FDSW210423232-1r,CXD_1001_FDSW210423173-1r,0,0,0.297011077,0.184760074,0.518228849
11110,CXD_1604_FDSW210423236-1r,CXD_1001_FDSW210423173-1r,0.210922419,0,0.24207865,0.071495647,0.475503285
11111,CXD_1609_FDSW210423241-1r,CXD_1001_FDSW210423173-1r,0,0.135235085,0.266915556,0.073310228,0.524539132
11112,CXD_1610_FDSW210423242-1r,CXD_1001_FDSW210423173-1r,0,0.090511462,0.295156237,0,0.614332301
11113,CXD_1611_FDSW210423243-1r,CXD_1001_FDSW210423173-1r,0.046419936,0.05618671,0.276456965,0,0.620936389
11114,CXD_1612_FDSW210423244-1r,CXD_1001_FDSW210423173-1r,0,0.057314803,0.285242324,0,0.657442873
11115,CXD_1613_FDSW210423245-1r,CXD_1001_FDSW210423173-1r,0.046459717,0.046746892,0.395025965,0.096472357,0.415295069
11116,A1-20-normal,CXD_1001_FDSW210423173-1r,0.201059571,0.276382231,0.261900233,0,0.260657965
11117,A3-20-normal,CXD_1001_FDSW210423173-1r,0,0.138104154,0.278865684,0.082897021,0.500133141
11118,A5-20-normal,CXD_1001_FDSW210423173-1r,0.090948828,0,0.245378325,0.057656446,0.6060164
11119,B1-20-normal,CXD_1001_FDSW210423173-1r,0,0.081805145,0.266597317,0.090892179,0.560705358
11120,B3-20-normal,CXD_1001_FDSW210423173-1r,0,0.079395423,0.273204702,0,0.647399875
11121,B5-20-normal,CXD_1001_FDSW210423173-1r,0.094685459,0,0.28646434,0.084534645,0.534315556
11122,C1-20-normal,CXD_1001_FDSW210423173-1r,0.138638992,0,0.27761613,0.087103009,0.496641869
11123,C3-20-normal,CXD_1001_FDSW210423173-1r,0,0.075321591,0.251349451,0,0.673328958
11124,C5-20-normal,CXD_1001_FDSW210423173-1r,0,0.070042794,0.258332402,0.066889143,0.604735661
11125,A1-40-normal,CXD_1001_FDSW210423173-1r,0,0.105964443,0.271679052,0.073015103,0.549341402
11126,A3-40-normal,CXD_1001_FDSW210423173-1r,0,0.147315435,0.252247883,0,0.600436682
11127,A5-40-normal,CXD_1001_FDSW210423173-1r,0.087986683,0,0.292264288,0.080185765,0.539563263
11128,B1-40-normal,CXD_1001_FDSW210423173-1r,0.062452677,0,0.253560401,0.085855263,0.59813166
11129,B3-40-normal,CXD_1001_FDSW210423173-1r,0.110477556,0,0.296578463,0.077549851,0.515394131
11130,B5-40-normal,CXD_1001_FDSW210423173-1r,0.070462792,0,0.264901487,0.118686301,0.54594942
11131,C1-40-normal,CXD_1001_FDSW210423173-1r,0.094017981,0,0.28375859,0.076595146,0.545628283
11132,C3-40-normal,CXD_1001_FDSW210423173-1r,0.073896065,0.05873907,0.260795854,0.09605048,0.510518531
11133,C5-40-normal,CXD_1001_FDSW210423173-1r,0.086104858,0,0.269164511,0.080482524,0.564248106
11134,A1-60-normal,CXD_1001_FDSW210423173-1r,0,0.09888359,0.248184452,0.073976868,0.57895509
11135,A3-60-normal,CXD_1001_FDSW210423173-1r,0.064320044,0,0.261295068,0.106823653,0.567561236
11136,A5-60-normal,CXD_1001_FDSW210423173-1r,0,0.085754811,0.264890279,0.079982526,0.569372384
11137,B1-60-normal,CXD_1001_FDSW210423173-1r,0.064374919,0,0.266640564,0.119066468,0.549918048
11138,B3-60-normal,CXD_1001_FDSW210423173-1r,0,0.09756552,0.259231667,0.080893508,0.562309305
11139,B5-60-normal,CXD_1001_FDSW210423173-1r,0,0.083574092,0.253208194,0,0.663217714
11140,C1-60-normal,CXD_1001_FDSW210423173-1r,0.061538824,0.034148034,0.243539126,0,0.660774017
11141,C3-60-normal,CXD_1001_FDSW210423173-1r,0,0.086691357,0.258720598,0,0.654588046
11142,C5-60-normal,CXD_1001_FDSW210423173-1r,0.094822514,0,0.280645414,0.12571819,0.498813882
11143,A1-80-normal,CXD_1001_FDSW210423173-1r,0.045344664,0.048120017,0.240509182,0,0.666026137
11144,A3-80-normal,CXD_1001_FDSW210423173-1r,0,0.088390688,0.258235144,0,0.653374168
11145,A5-80-normal,CXD_1001_FDSW210423173-1r,0.06529955,0.034501468,0.24499816,0.072395436,0.582805386
11146,B1-80-normal,CXD_1001_FDSW210423173-1r,0,0,0.297152558,0.111502577,0.591344865
11147,B3-80-normal,CXD_1001_FDSW210423173-1r,0,0.081998088,0.259163958,0,0.658837954
11148,B5-80-normal,CXD_1001_FDSW210423173-1r,0.061937373,0,0.264626921,0.117497128,0.555938578
11149,C1-80-normal,CXD_1001_FDSW210423173-1r,0,0.099182554,0.248700281,0.081342388,0.570774777
11150,C3-80-normal,CXD_1001_FDSW210423173-1r,0,0.084378761,0.255973865,0.075975288,0.583672087
11151,C5-80-normal,CXD_1001_FDSW210423173-1r,0,0.085564403,0.239980351,0.071535658,0.602919588
11152,A1-100-normal,CXD_1001_FDSW210423173-1r,0.062034587,0.036329604,0.234545156,0.058117845,0.608972809
11153,A3-100-normal,CXD_1001_FDSW210423173-1r,0,0.102331527,0.245657404,0.082386357,0.569624712
11154,A5-100-normal,CXD_1001_FDSW210423173-1r,0.065291546,0,0.2366105,0.089145765,0.608952189
11155,B1-100-normal,CXD_1001_FDSW210423173-1r,0.114475027,0,0.268251514,0.082634357,0.534639103
11156,B3-100-normal,CXD_1001_FDSW210423173-1r,0.129709951,0.076984333,0.240001274,0,0.553304442
11157,B5-100-normal,CXD_1001_FDSW210423173-1r,0.069433128,0,0.250414148,0.064230494,0.61592223
11158,C1-100-normal,CXD_1001_FDSW210423173-1r,0,0.079327667,0.220598558,0,0.700073775
11159,C3-100-normal,CXD_1001_FDSW210423173-1r,0.062030513,0.042029796,0.237446136,0,0.658493556
11160,C5-100-normal,CXD_1001_FDSW210423173-1r,0.063162917,0,0.240796105,0.078547188,0.617493789
11161,CXD_1004_FDSW210423176-1r,CXD_1003_FDSW210423175-1r,0.411561158,0,0,0.124770935,0.463667907
11162,CXD_1007_FDSW210423179-1r,CXD_1003_FDSW210423175-1r,0.216325344,0,0,0.116930541,0.666744115
11163,CXD_1009_FDSW210423181-1r,CXD_1003_FDSW210423175-1r,0.161372635,0.125076883,0,0.216937178,0.496613303
11164,CXD_1015_FDSW210423187-1r,CXD_1003_FDSW210423175-1r,0.158637516,0,0,0.095106602,0.746255882
11165,CXD_1201_FDSW210423188-1r,CXD_1003_FDSW210423175-1r,0.046033045,0.057601437,0.338864608,0.139508587,0.417992323
11166,CXD_1202_FDSW210423189-1r,CXD_1003_FDSW210423175-1r,0.20754425,0.054856189,0,0.158488134,0.579111428
11167,CXD_1203_FDSW210423190-1r,CXD_1003_FDSW210423175-1r,0.156796149,0,0,0.088266914,0.754936937
11168,CXD_1213_FDSW210423200-1r,CXD_1003_FDSW210423175-1r,0.147275381,0,0,0.090451203,0.762273416
11169,CXD_1214_FDSW210423201-1r,CXD_1003_FDSW210423175-1r,0.167545818,0,0,0.092746819,0.739707363
11170,CXD_1215_FDSW210423202-1r,CXD_1003_FDSW210423175-1r,0.228274784,0.058491179,0,0.177729861,0.535504176
11171,CXD_0204_FDSW210423206-1r,CXD_1003_FDSW210423175-1r,0.056843188,0,0.3192096,0,0.623947212
11172,CXD_0209_FDSW210423211-1r,CXD_1003_FDSW210423175-1r,0.258297957,0,0,0.076977152,0.664724891
11173,CXD_0210_FDSW210423212-1r,CXD_1003_FDSW210423175-1r,0.342914121,0,0,0.0711635,0.58592238
11174,CXD_0213_FDSW210423215-1r,CXD_1003_FDSW210423175-1r,0.033428313,0,0.51961262,0,0.446959067
11175,CXD_0214_FDSW210423216-1r,CXD_1003_FDSW210423175-1r,0,0.030664121,0.552349976,0,0.416985903
11176,CXD_0215_FDSW210423217-1r,CXD_1003_FDSW210423175-1r,0.039712306,0,0.578724041,0.087622365,0.293941288
11177,CXD_1401_FDSW210423218-1r,CXD_1003_FDSW210423175-1r,0.253141538,0.10500852,0,0,0.641849942
11178,CXD_1402_FDSW210423219-1r,CXD_1003_FDSW210423175-1r,0.427296095,0.137578701,0,0,0.435125204
11179,CXD_1408_FDSW210423225-1r,CXD_1003_FDSW210423175-1r,0.166991516,0,0,0,0.833008484
11180,CXD_1412_FDSW210423229-1r,CXD_1003_FDSW210423175-1r,0.221081119,0.025030054,0,0.177923624,0.575965202
11181,CXD_1414_FDSW210423231-1r,CXD_1003_FDSW210423175-1r,0.158795926,0,0,0.088436515,0.752767559
11182,CXD_1415_FDSW210423232-1r,CXD_1003_FDSW210423175-1r,0.152569459,0,0,0.089809905,0.757620636
11183,CXD_1604_FDSW210423236-1r,CXD_1003_FDSW210423175-1r,0.24786749,0.117970982,0,0,0.634161528
11184,CXD_1609_FDSW210423241-1r,CXD_1003_FDSW210423175-1r,0.300255802,0,0,0,0.699744198
11185,CXD_1610_FDSW210423242-1r,CXD_1003_FDSW210423175-1r,0.158199068,0.02715808,0,0,0.814642852
11186,CXD_1611_FDSW210423243-1r,CXD_1003_FDSW210423175-1r,0.19441232,0,0,0.129375048,0.676212632
11187,CXD_1612_FDSW210423244-1r,CXD_1003_FDSW210423175-1r,0.172078607,0.069836826,0,0,0.758084567
11188,CXD_1613_FDSW210423245-1r,CXD_1003_FDSW210423175-1r,0.162074273,0.032569455,0,0.09739083,0.707965442
11189,A1-20-normal,CXD_1003_FDSW210423175-1r,0.403285851,0,0,0.092383178,0.50433097
11190,A3-20-normal,CXD_1003_FDSW210423175-1r,0.238078648,0,0,0,0.761921352
11191,A5-20-normal,CXD_1003_FDSW210423175-1r,0.233992219,0,0,0,0.766007781
11192,B1-20-normal,CXD_1003_FDSW210423175-1r,0.221622357,0,0,0,0.778377643
11193,B3-20-normal,CXD_1003_FDSW210423175-1r,0.233377884,0,0,0.090514661,0.676107455
11194,B5-20-normal,CXD_1003_FDSW210423175-1r,0.238354459,0,0,0.196225725,0.565419816
11195,C1-20-normal,CXD_1003_FDSW210423175-1r,0.12474873,0,0.138541764,0.165251353,0.571458154
11196,C3-20-normal,CXD_1003_FDSW210423175-1r,0.215981125,0,0,0,0.784018875
11197,C5-20-normal,CXD_1003_FDSW210423175-1r,0.219018939,0,0,0,0.780981061
11198,A1-40-normal,CXD_1003_FDSW210423175-1r,0.276086385,0,0,0.06379537,0.660118245
11199,A3-40-normal,CXD_1003_FDSW210423175-1r,0.252581401,0,0,0,0.747418599
11200,A5-40-normal,CXD_1003_FDSW210423175-1r,0.074096421,0,0.138094743,0.064075561,0.723733274
11201,B1-40-normal,CXD_1003_FDSW210423175-1r,0.196261812,0,0,0.163303815,0.640434373
11202,B3-40-normal,CXD_1003_FDSW210423175-1r,0.096587294,0,0.144947178,0.101875304,0.656590225
11203,B5-40-normal,CXD_1003_FDSW210423175-1r,0.056572531,0,0.143620286,0.059941174,0.739866009
11204,C1-40-normal,CXD_1003_FDSW210423175-1r,0.080127719,0,0.140143853,0,0.779728427
11205,C3-40-normal,CXD_1003_FDSW210423175-1r,0.060005804,0,0.143427868,0,0.796566328
11206,C5-40-normal,CXD_1003_FDSW210423175-1r,0.22695642,0,0,0,0.77304358
11207,A1-60-normal,CXD_1003_FDSW210423175-1r,0.049933744,0,0.150890686,0,0.79917557
11208,A3-60-normal,CXD_1003_FDSW210423175-1r,0.050429782,0,0.139331418,0,0.8102388
11209,A5-60-normal,CXD_1003_FDSW210423175-1r,0.041021163,0,0.135271726,0,0.823707111
11210,B1-60-normal,CXD_1003_FDSW210423175-1r,0.050484658,0,0.138526224,0,0.810989118
11211,B3-60-normal,CXD_1003_FDSW210423175-1r,0.044662013,0,0.145003682,0,0.810334304
11212,B5-60-normal,CXD_1003_FDSW210423175-1r,0.239489268,0,0,0.104874773,0.655635959
11213,C1-60-normal,CXD_1003_FDSW210423175-1r,0.047648562,0,0.135885003,0,0.816466435
11214,C3-60-normal,CXD_1003_FDSW210423175-1r,0.035716151,0,0.13961679,0,0.824667059
11215,C5-60-normal,CXD_1003_FDSW210423175-1r,0.233923608,0,0,0.063062704,0.703013687
11216,A1-80-normal,CXD_1003_FDSW210423175-1r,0,0.031454402,0.151384049,0,0.817161549
11217,A3-80-normal,CXD_1003_FDSW210423175-1r,0.043360831,0,0.137288313,0,0.819350856
11218,A5-80-normal,CXD_1003_FDSW210423175-1r,0.225726426,0,0.144136277,0,0.630137297
11219,B1-80-normal,CXD_1003_FDSW210423175-1r,0,0,0.256776276,0,0.743223724
11220,B3-80-normal,CXD_1003_FDSW210423175-1r,0.18334007,0.03333145,0.139366876,0,0.643961605
11221,B5-80-normal,CXD_1003_FDSW210423175-1r,0.048047111,0,0.143212859,0.060839909,0.747900121
11222,C1-80-normal,CXD_1003_FDSW210423175-1r,0.051368826,0,0.135381037,0,0.813250137
11223,C3-80-normal,CXD_1003_FDSW210423175-1r,0.181489838,0.03322186,0.138779929,0,0.646508373
11224,C5-80-normal,CXD_1003_FDSW210423175-1r,0.350353946,0,0,0.080614705,0.569031349
11225,A1-100-normal,CXD_1003_FDSW210423175-1r,0.24185972,0,0,0.067196892,0.690943389
11226,A3-100-normal,CXD_1003_FDSW210423175-1r,0.054605712,0,0.137494486,0,0.807899802
11227,A5-100-normal,CXD_1003_FDSW210423175-1r,0.20314417,0,0,0.07509357,0.72176226
11228,B1-100-normal,CXD_1003_FDSW210423175-1r,0.255966466,0,0,0.188158252,0.555875282
11229,B3-100-normal,CXD_1003_FDSW210423175-1r,0.229749094,0,0,0,0.770250906
11230,B5-100-normal,CXD_1003_FDSW210423175-1r,0.206777007,0,0,0.073309541,0.719913452
11231,C1-100-normal,CXD_1003_FDSW210423175-1r,0.065437405,0,0.148799408,0,0.785763187
11232,C3-100-normal,CXD_1003_FDSW210423175-1r,0.048140251,0,0.139275804,0,0.812583944
11233,C5-100-normal,CXD_1003_FDSW210423175-1r,0.206049866,0,0,0.15480613,0.639144004
11234,CXD_1007_FDSW210423179-1r,CXD_1004_FDSW210423176-1r,0.277243286,0.212867172,0,0,0.509889542
11235,CXD_1009_FDSW210423181-1r,CXD_1004_FDSW210423176-1r,0.278493661,0.118406643,0,0.087123225,0.515976471
11236,CXD_1015_FDSW210423187-1r,CXD_1004_FDSW210423176-1r,0.275758542,0,0,0.148673698,0.575567761
11237,CXD_1201_FDSW210423188-1r,CXD_1004_FDSW210423176-1r,0.057752936,0.041498251,0.593716012,0,0.307032801
11238,CXD_1202_FDSW210423189-1r,CXD_1004_FDSW210423176-1r,0.324665276,0,0,0.191112746,0.484221978
11239,CXD_1203_FDSW210423190-1r,CXD_1004_FDSW210423176-1r,0.273917174,0,0,0.07353736,0.652545465
11240,CXD_1213_FDSW210423200-1r,CXD_1004_FDSW210423176-1r,0.264396407,0,0,0.238652911,0.496950682
11241,CXD_1214_FDSW210423201-1r,CXD_1004_FDSW210423176-1r,0.284666844,0,0,0.234794743,0.480538413
11242,CXD_1215_FDSW210423202-1r,CXD_1004_FDSW210423176-1r,0.357115702,0.064151068,0,0.210867142,0.367866089
11243,CXD_0204_FDSW210423206-1r,CXD_1004_FDSW210423176-1r,0.068563079,0.047779762,0.589402001,0,0.294255158
11244,CXD_0209_FDSW210423211-1r,CXD_1004_FDSW210423176-1r,0.387138875,0,0,0.171252228,0.441608898
11245,CXD_0210_FDSW210423212-1r,CXD_1004_FDSW210423176-1r,0.471755038,0,0,0.237484559,0.290760403
11246,CXD_0213_FDSW210423215-1r,CXD_1004_FDSW210423176-1r,0,0.125273393,0.709533563,0,0.165193044
11247,CXD_0214_FDSW210423216-1r,CXD_1004_FDSW210423176-1r,0.042384013,0.064921071,0.740412712,0,0.152282204
11248,CXD_0215_FDSW210423217-1r,CXD_1004_FDSW210423176-1r,0,0.051432197,0.504113525,0.132889861,0.311564417
11249,CXD_1401_FDSW210423218-1r,CXD_1004_FDSW210423176-1r,0.370262564,0.045762979,0,0,0.583974458
11250,CXD_1402_FDSW210423219-1r,CXD_1004_FDSW210423176-1r,0.582643179,0.03119025,0,0.109217174,0.276949398
11251,CXD_1408_FDSW210423225-1r,CXD_1004_FDSW210423176-1r,0.178711407,0.103255946,0.275401679,0,0.442630967
11252,CXD_1412_FDSW210423229-1r,CXD_1004_FDSW210423176-1r,0.298379076,0.160685461,0,0.12313628,0.417799183
11253,CXD_1414_FDSW210423231-1r,CXD_1004_FDSW210423176-1r,0.275916952,0,0,0.168139075,0.555943974
11254,CXD_1415_FDSW210423232-1r,CXD_1004_FDSW210423176-1r,0.269690484,0,0,0.163852465,0.56645705
11255,CXD_1604_FDSW210423236-1r,CXD_1004_FDSW210423176-1r,0.364988516,0,0,0.139986872,0.495024613
11256,CXD_1609_FDSW210423241-1r,CXD_1004_FDSW210423176-1r,0.429096719,0,0,0.132878037,0.438025243
11257,CXD_1610_FDSW210423242-1r,CXD_1004_FDSW210423176-1r,0.275320094,0.088408914,0,0,0.636270992
11258,CXD_1611_FDSW210423243-1r,CXD_1004_FDSW210423176-1r,0.323253237,0.056254532,0,0,0.620492231
11259,CXD_1612_FDSW210423244-1r,CXD_1004_FDSW210423176-1r,0.289199633,0.057382626,0,0,0.653417742
11260,CXD_1613_FDSW210423245-1r,CXD_1004_FDSW210423176-1r,0.323484645,0.046814714,0.096214704,0,0.533485937
11261,A1-20-normal,CXD_1004_FDSW210423176-1r,0.355125667,0.284055725,0,0,0.360818608
11262,A3-20-normal,CXD_1004_FDSW210423176-1r,0.273102928,0.145709825,0,0.083462671,0.497724576
11263,A5-20-normal,CXD_1004_FDSW210423176-1r,0.362833136,0,0,0,0.637166864
11264,B1-20-normal,CXD_1004_FDSW210423176-1r,0.270828499,0.079634775,0,0,0.649536726
11265,B3-20-normal,CXD_1004_FDSW210423176-1r,0.284993748,0.077225053,0,0,0.637781199
11266,B5-20-normal,CXD_1004_FDSW210423176-1r,0.367195376,0,0,0.209532905,0.423271719
11267,C1-20-normal,CXD_1004_FDSW210423176-1r,0.136468622,0,0.255662789,0.062828488,0.545040101
11268,C3-20-normal,CXD_1004_FDSW210423176-1r,0.271670822,0.07315122,0,0,0.655177958
11269,C5-20-normal,CXD_1004_FDSW210423176-1r,0.279987432,0.067872424,0,0,0.652140144
11270,A1-40-normal,CXD_1004_FDSW210423176-1r,0.30113323,0.103794072,0,0.073580752,0.521491945
11271,A3-40-normal,CXD_1004_FDSW210423176-1r,0.282822196,0.154921106,0,0,0.562256698
11272,A5-40-normal,CXD_1004_FDSW210423176-1r,0.085816313,0,0.255215769,0.267135566,0.391832352
11273,B1-40-normal,CXD_1004_FDSW210423176-1r,0.325102729,0,0,0.135744702,0.539152569
11274,B3-40-normal,CXD_1004_FDSW210423176-1r,0.370375389,0,0,0.201066794,0.428557818
11275,B5-40-normal,CXD_1004_FDSW210423176-1r,0.329033734,0,0,0.129027992,0.541938274
11276,C1-40-normal,CXD_1004_FDSW210423176-1r,0.091847611,0,0.257264879,0.276044631,0.374842879
11277,C3-40-normal,CXD_1004_FDSW210423176-1r,0.332274589,0.068515112,0,0,0.599210299
11278,C5-40-normal,CXD_1004_FDSW210423176-1r,0.355797337,0,0,0.277993908,0.366208755
11279,A1-60-normal,CXD_1004_FDSW210423176-1r,0,0.106489262,0.268011712,0.074542518,0.550956508
11280,A3-60-normal,CXD_1004_FDSW210423176-1r,0.062149673,0,0.256452444,0.216092359,0.465305524
11281,A5-60-normal,CXD_1004_FDSW210423176-1r,0,0.093360482,0.252392752,0.228784078,0.425462688
11282,B1-60-normal,CXD_1004_FDSW210423176-1r,0.062204549,0,0.25564725,0.07892101,0.603227191
11283,B3-60-normal,CXD_1004_FDSW210423176-1r,0.262124708,0.105171191,0,0,0.6327041
11284,B5-60-normal,CXD_1004_FDSW210423176-1r,0.286926463,0.081403722,0,0,0.631669815
11285,C1-60-normal,CXD_1004_FDSW210423176-1r,0.059368453,0.043924075,0.253006029,0,0.643701442
11286,C3-60-normal,CXD_1004_FDSW210423176-1r,0,0.094297028,0.256737816,0.075920032,0.573045124
11287,C5-60-normal,CXD_1004_FDSW210423176-1r,0.362764526,0,0,0.269499935,0.36773554
11288,A1-80-normal,CXD_1004_FDSW210423176-1r,0,0.101070352,0.268505075,0.070149509,0.560275064
11289,A3-80-normal,CXD_1004_FDSW210423176-1r,0.055080723,0.040915637,0.254409338,0.076981278,0.572613024
11290,A5-80-normal,CXD_1004_FDSW210423176-1r,0.324386482,0.04427751,0,0.140568916,0.490767092
11291,B1-80-normal,CXD_1004_FDSW210423176-1r,0,0,0.256915396,0.195600534,0.547484071
11292,B3-80-normal,CXD_1004_FDSW210423176-1r,0,0.08960376,0.256487901,0.069966952,0.583941387
11293,B5-80-normal,CXD_1004_FDSW210423176-1r,0.320100888,0,0,0.214212507,0.465686606
11294,C1-80-normal,CXD_1004_FDSW210423176-1r,0.063088717,0.043699508,0.252502063,0.081908038,0.558801674
11295,C3-80-normal,CXD_1004_FDSW210423176-1r,0,0.091984433,0.255900955,0.076540937,0.575573675
11296,C5-80-normal,CXD_1004_FDSW210423176-1r,0.2660295,0.093170074,0,0,0.640800426
11297,A1-100-normal,CXD_1004_FDSW210423176-1r,0.370700637,0.046105646,0,0.058683495,0.524510223
11298,A3-100-normal,CXD_1004_FDSW210423176-1r,0,0.109937199,0.254615512,0.082952007,0.552495283
11299,A5-100-normal,CXD_1004_FDSW210423176-1r,0.331985087,0,0,0.111896746,0.556118167
11300,B1-100-normal,CXD_1004_FDSW210423176-1r,0.384807383,0,0,0,0.615192617
11301,B3-100-normal,CXD_1004_FDSW210423176-1r,0.283776048,0.074813963,0,0,0.641409989
11302,B5-100-normal,CXD_1004_FDSW210423176-1r,0.335617924,0,0,0.186448992,0.477933084
11303,C1-100-normal,CXD_1004_FDSW210423176-1r,0.265920434,0.077157297,0,0,0.65692227
11304,C3-100-normal,CXD_1004_FDSW210423176-1r,0.059860143,0.051805838,0.25639683,0,0.63193719
