distv_num,dist_loca_num,Tax
-1.72147523,5.874136759,Nucleocytoviricota
-1.72142999,5.874136759,Nucleocytoviricota
-1.716898295,5.874136759,Nucleocytoviricota
-1.700256038,5.874136759,Nucleocytoviricota
-1.695604408,5.874136759,Nucleocytoviricota
-1.675092077,5.874136759,Nucleocytoviricota
-1.641978385,5.874136759,Nucleocytoviricota
-1.622299275,5.874136759,Nucleocytoviricota
-1.610183442,5.874136759,Nucleocytoviricota
-1.610131738,5.874136759,Nucleocytoviricota
-1.606103834,5.874136759,Nucleocytoviricota
-1.604948578,5.874136759,Nucleocytoviricota
-1.580486961,5.874136759,Nucleocytoviricota
-1.53053839,5.874136759,Nucleocytoviricota
-1.518039296,5.874136759,Nucleocytoviricota
-1.512458466,5.874136759,Nucleocytoviricota
-1.502704574,5.874136759,Nucleocytoviricota
-1.502649182,5.874136759,Nucleocytoviricota
-1.494789137,5.874136759,Nucleocytoviricota
-1.470810896,5.874136759,Nucleocytoviricota
-1.469651658,5.874136759,Nucleocytoviricota
-1.411745613,5.874136759,Nucleocytoviricota
-1.390516912,5.874136759,Nucleocytoviricota
-1.386034638,5.874136759,Nucleocytoviricota
-1.36697679,5.874136759,Nucleocytoviricota
-1.300085369,5.874136759,Nucleocytoviricota
-1.285793909,5.874136759,Nucleocytoviricota
-1.266427615,5.874136759,Nucleocytoviricota
-1.266065493,5.874136759,Nucleocytoviricota
-1.264719162,5.874136759,Nucleocytoviricota
-1.928252786,5.905093056,Nucleocytoviricota
-1.636013944,5.905093056,Nucleocytoviricota
-2.007229214,5.979741625,Nucleocytoviricota
-1.934801306,5.979741625,Nucleocytoviricota
-1.922935937,5.979741625,Nucleocytoviricota
-1.849958137,5.979741625,Nucleocytoviricota
-1.8475985,5.979741625,Nucleocytoviricota
-1.846108982,5.979741625,Nucleocytoviricota
-1.833327818,5.979741625,Nucleocytoviricota
-1.815861085,5.979741625,Nucleocytoviricota
-1.81177412,5.979741625,Nucleocytoviricota
-1.7916165,5.979741625,Nucleocytoviricota
-1.783607414,5.979741625,Nucleocytoviricota
-1.767547322,5.979741625,Nucleocytoviricota
-1.762648887,5.979741625,Nucleocytoviricota
-1.723547968,5.979741625,Nucleocytoviricota
-1.71885775,5.979741625,Nucleocytoviricota
-1.716343086,5.979741625,Nucleocytoviricota
-1.674635262,5.979741625,Nucleocytoviricota
-1.652647365,5.979741625,Nucleocytoviricota
-1.650082128,5.979741625,Nucleocytoviricota
-1.64821233,5.979741625,Nucleocytoviricota
-1.638267004,5.979741625,Nucleocytoviricota
-1.625889164,5.979741625,Nucleocytoviricota
-1.620359243,5.979741625,Nucleocytoviricota
-1.611928233,5.979741625,Nucleocytoviricota
-1.607549279,5.979741625,Nucleocytoviricota
-1.593745206,5.979741625,Nucleocytoviricota
-1.559925881,5.979741625,Nucleocytoviricota
-1.555264863,5.979741625,Nucleocytoviricota
-1.552028385,5.979741625,Nucleocytoviricota
-1.548136439,5.979741625,Nucleocytoviricota
-1.433830407,5.979741625,Nucleocytoviricota
-1.423338822,5.979741625,Nucleocytoviricota
-1.413614316,5.979741625,Nucleocytoviricota
-1.387587125,5.979741625,Nucleocytoviricota
-1.383997203,5.979741625,Nucleocytoviricota
-1.352072766,5.979741625,Nucleocytoviricota
-1.337863134,5.979741625,Nucleocytoviricota
-1.995886773,5.992932849,Nucleocytoviricota
-1.982954033,5.992932849,Nucleocytoviricota
-1.963276947,5.992932849,Nucleocytoviricota
-1.947869314,5.992932849,Nucleocytoviricota
-1.934094045,5.992932849,Nucleocytoviricota
-1.932779226,5.992932849,Nucleocytoviricota
-1.931233098,5.992932849,Nucleocytoviricota
-1.671404025,6.081402703,Nucleocytoviricota
-1.594994672,6.081402703,Nucleocytoviricota
-1.555947651,6.081402703,Nucleocytoviricota
-1.519108006,6.081402703,Nucleocytoviricota
-1.515486596,6.081402703,Nucleocytoviricota
-1.511203292,6.081402703,Nucleocytoviricota
-1.494117426,6.081402703,Nucleocytoviricota
-1.482410208,6.081402703,Nucleocytoviricota
-1.452931346,6.081402703,Nucleocytoviricota
-1.409116548,6.081402703,Nucleocytoviricota
-1.388004762,6.081402703,Nucleocytoviricota
-1.368887967,6.081402703,Nucleocytoviricota
-1.367050881,6.081402703,Nucleocytoviricota
-1.36488777,6.081402703,Nucleocytoviricota
-1.35636432,6.081402703,Nucleocytoviricota
-1.350621068,6.081402703,Nucleocytoviricota
-1.096612141,6.081402703,Nucleocytoviricota
-1.060078187,6.081402703,Nucleocytoviricota
-1.042698089,6.081402703,Nucleocytoviricota
-1.040737635,6.081402703,Nucleocytoviricota
-1.027091086,6.081402703,Nucleocytoviricota
-1.025597963,6.081402703,Nucleocytoviricota
-1.023841376,6.081402703,Nucleocytoviricota
-1.01693586,6.081402703,Nucleocytoviricota
-1.012297376,6.081402703,Nucleocytoviricota
-1.001962745,6.081402703,Nucleocytoviricota
-0.983444147,6.081402703,Nucleocytoviricota
-0.966772535,6.081402703,Nucleocytoviricota
-0.965175402,6.081402703,Nucleocytoviricota
-0.963295961,6.081402703,Nucleocytoviricota
-0.95590229,6.081402703,Nucleocytoviricota
-0.950931211,6.081402703,Nucleocytoviricota
-0.949430812,6.081402703,Nucleocytoviricota
-0.942604574,6.081402703,Nucleocytoviricota
-0.941441768,6.081402703,Nucleocytoviricota
-0.905364868,6.081402703,Nucleocytoviricota
-0.901583417,6.081402703,Nucleocytoviricota
-0.897422685,6.081402703,Nucleocytoviricota
-0.888215889,6.081402703,Nucleocytoviricota
-0.878363574,6.081402703,Nucleocytoviricota
-0.87820304,6.081402703,Nucleocytoviricota
-0.875599583,6.081402703,Nucleocytoviricota
-0.872824346,6.081402703,Nucleocytoviricota
-0.871352239,6.081402703,Nucleocytoviricota
-0.869620468,6.081402703,Nucleocytoviricota
-0.862813473,6.081402703,Nucleocytoviricota
-0.858242039,6.081402703,Nucleocytoviricota
-0.857237975,6.081402703,Nucleocytoviricota
-0.855807088,6.081402703,Nucleocytoviricota
-0.855202646,6.081402703,Nucleocytoviricota
-0.853903432,6.081402703,Nucleocytoviricota
-0.852804915,6.081402703,Nucleocytoviricota
-0.851661561,6.081402703,Nucleocytoviricota
-0.843344257,6.081402703,Nucleocytoviricota
-0.842823781,6.081402703,Nucleocytoviricota
-0.842130669,6.081402703,Nucleocytoviricota
-0.836957875,6.081402703,Nucleocytoviricota
-0.836865091,6.081402703,Nucleocytoviricota
-0.824983978,6.081402703,Nucleocytoviricota
-0.809594567,6.081402703,Nucleocytoviricota
-0.808122669,6.081402703,Nucleocytoviricota
-0.806391143,6.081402703,Nucleocytoviricota
-0.799585122,6.081402703,Nucleocytoviricota
-0.795014351,6.081402703,Nucleocytoviricota
-2.29589706,6.132275872,Nucleocytoviricota
-2.168221044,6.132275872,Nucleocytoviricota
-2.156321102,6.132275872,Nucleocytoviricota
-2.12682194,6.132275872,Nucleocytoviricota
-1.950847902,6.132275872,Nucleocytoviricota
-1.937261951,6.132275872,Nucleocytoviricota
-1.936900133,6.132275872,Nucleocytoviricota
-1.891371313,6.132275872,Nucleocytoviricota
-1.849878437,6.132275872,Nucleocytoviricota
-1.809174758,6.132275872,Nucleocytoviricota
-1.877189128,6.176228262,Nucleocytoviricota
-1.747940741,6.23710235,Nucleocytoviricota
-1.675795394,6.23710235,Nucleocytoviricota
-1.614645762,6.23710235,Nucleocytoviricota
-1.608455434,6.23710235,Nucleocytoviricota
-1.57461081,6.23710235,Nucleocytoviricota
-1.555081854,6.23710235,Nucleocytoviricota
-1.543063058,6.23710235,Nucleocytoviricota
-1.539982852,6.23710235,Nucleocytoviricota
-1.536344641,6.23710235,Nucleocytoviricota
-1.533607695,6.23710235,Nucleocytoviricota
-1.525564318,6.23710235,Nucleocytoviricota
-1.521886342,6.23710235,Nucleocytoviricota
-1.512030579,6.23710235,Nucleocytoviricota
-1.498322226,6.23710235,Nucleocytoviricota
-1.495677033,6.23710235,Nucleocytoviricota
-1.492556063,6.23710235,Nucleocytoviricota
-1.490069769,6.23710235,Nucleocytoviricota
-1.489592664,6.23710235,Nucleocytoviricota
-1.480190357,6.23710235,Nucleocytoviricota
-1.471795516,6.23710235,Nucleocytoviricota
-1.468376906,6.23710235,Nucleocytoviricota
-1.449161479,6.23710235,Nucleocytoviricota
-1.447314683,6.23710235,Nucleocytoviricota
-1.445140085,6.23710235,Nucleocytoviricota
